data_type,tree_type,model,tree,backend,run,walltime,cputime,log_likelihood,tree_length,opt_time
DNA,unrooted,GTR,tree_5,OPENACC,3,49.739,49.408,-68054876.562,20.138,47.021
DNA,unrooted,GTR,tree_5,OMP_48,9,10.989,452.958,-68054876.562,20.138,9.86
DNA,unrooted,GTR,tree_5,OMP_48,5,10.494,439.211,-68054876.562,20.138,9.409
DNA,unrooted,GTR,tree_5,OPENACC,10,50.008,49.677,-68054876.562,20.138,47.225
DNA,unrooted,GTR,tree_5,OMP_48,10,13.61,556.26,-68054876.562,20.138,12.477
DNA,unrooted,GTR,tree_5,OMP_48,2,13.876,459.837,-68054876.562,20.138,12.851
DNA,unrooted,GTR,tree_5,OPENACC,4,49.225,48.898,-68054876.562,20.138,46.503
DNA,unrooted,GTR,tree_5,OMP_10,6,45.706,334.773,-68054876.562,20.138,44.22
DNA,unrooted,GTR,tree_5,OMP_10,3,26.196,251.561,-68054876.562,20.138,25.169
DNA,unrooted,GTR,tree_5,OPENACC,5,48.858,48.549,-68054876.562,20.138,46.18
DNA,unrooted,GTR,tree_5,OMP_48,7,12.466,434.59,-68054876.562,20.138,11.439
DNA,unrooted,GTR,tree_5,OPENACC,6,49.741,49.396,-68054876.562,20.138,46.979
DNA,unrooted,GTR,tree_5,OPENACC,1,49.967,49.637,-68054876.562,20.138,47.217
DNA,unrooted,GTR,tree_5,OPENACC,9,49.99,49.496,-68054876.562,20.138,47.064
DNA,unrooted,GTR,tree_5,OPENACC,2,50.009,49.415,-68054876.562,20.138,47.191
DNA,unrooted,GTR,tree_5,OMP_10,4,28.048,269.511,-68054876.562,20.138,26.932
DNA,unrooted,GTR,tree_5,OMP_10,8,25.79,247.755,-68054876.562,20.138,24.791
DNA,unrooted,GTR,tree_5,OMP_48,1,13.362,443.042,-68054876.562,20.138,12.321
DNA,unrooted,GTR,tree_5,OMP_10,5,27.833,267.278,-68054876.562,20.138,26.69
DNA,unrooted,GTR,tree_5,OMP_10,9,26.219,251.865,-68054876.562,20.138,25.209
DNA,unrooted,GTR,tree_5,OMP_10,2,27.208,260.551,-68054876.562,20.138,26.064
DNA,unrooted,GTR,tree_5,OMP_10,10,27.122,258.4,-68054876.562,20.138,25.853
DNA,unrooted,GTR,tree_5,OMP_48,6,13.229,437.793,-68054876.562,20.138,12.14
DNA,unrooted,GTR,tree_6,OMP_10,7,27.985,255.206,-62743967.673,17.749,26.642
DNA,unrooted,GTR,tree_6,OMP_48,3,19.656,725.726,-62743967.673,17.749,18.627
DNA,unrooted,GTR,tree_6,OMP_48,8,21.501,799.29,-62743967.673,17.749,20.42
DNA,unrooted,GTR,tree_6,OMP_48,4,20.877,762.014,-62743967.673,17.749,19.728
DNA,unrooted,GTR,tree_6,OMP_48,10,22.302,859.055,-62743967.673,17.749,21.152
DNA,unrooted,GTR,tree_6,OMP_48,9,21.598,782.652,-62743967.673,17.749,20.493
DNA,unrooted,GTR,tree_6,OMP_48,5,19.797,723.376,-62743967.673,17.749,18.738
DNA,unrooted,GTR,tree_6,OMP_10,1,32.733,258.878,-62743967.673,17.749,31.089
DNA,unrooted,GTR,tree_6,OMP_10,6,92.248,443.556,-62743967.673,17.749,90.675
DNA,unrooted,GTR,tree_6,OMP_48,2,18.225,770.641,-62743967.673,17.749,17.177
DNA,unrooted,GTR,tree_6,OMP_48,7,20.318,747.596,-62743967.673,17.749,19.051
DNA,unrooted,GTR,tree_6,OMP_10,3,34.219,332.133,-62743967.673,17.749,33.171
DNA,unrooted,GTR,tree_6,OMP_10,4,38.074,369.348,-62743967.673,17.749,36.987
DNA,unrooted,GTR,tree_6,OMP_10,8,33.709,326.929,-62743967.673,17.749,32.664
DNA,unrooted,GTR,tree_6,OMP_10,5,36.085,349.963,-62743967.673,17.749,34.966
DNA,unrooted,GTR,tree_6,OMP_10,9,34.255,332.416,-62743967.673,17.749,33.177
DNA,unrooted,GTR,tree_6,OMP_48,1,24.534,925.628,-62743967.673,17.749,23.33
DNA,unrooted,GTR,tree_6,OMP_48,6,21.894,780.927,-62743967.673,17.749,20.822
DNA,unrooted,GTR,tree_6,OMP_10,10,35.749,345.02,-62743967.673,17.749,34.687
DNA,unrooted,GTR,tree_6,OMP_10,2,35.398,343.168,-62743967.673,17.749,34.321
DNA,unrooted,GTR,tree_7,OMP_10,7,21.205,191.343,-67994364.745,19.714,20.108
DNA,unrooted,GTR,tree_7,OMP_48,3,14.15,473.479,-67994364.745,19.714,13.059
DNA,unrooted,GTR,tree_7,OMP_48,4,15.407,515.831,-67994364.745,19.714,14.223
DNA,unrooted,GTR,tree_7,OMP_48,8,14.499,474.05,-67994364.745,19.714,13.231
DNA,unrooted,GTR,tree_7,OMP_48,5,14.181,475.09,-67994364.745,19.714,13.079
DNA,unrooted,GTR,tree_7,OMP_48,9,15.42,521.075,-67994364.745,19.714,14.31
DNA,unrooted,GTR,tree_7,OMP_48,10,16.572,573.876,-67994364.745,19.714,15.494
DNA,unrooted,GTR,tree_7,OMP_10,1,20.428,181.672,-67994364.745,19.714,18.918
DNA,unrooted,GTR,tree_7,OMP_10,6,75.234,358.063,-67994364.745,19.714,73.738
DNA,unrooted,GTR,tree_7,OMP_48,2,11.686,480.656,-67994364.745,19.714,10.563
DNA,unrooted,GTR,tree_7,OMP_48,7,15.242,496.856,-67994364.745,19.714,14.121
DNA,unrooted,GTR,tree_7,OMP_10,3,27.09,260.725,-67994364.745,19.714,25.981
DNA,unrooted,GTR,tree_7,OMP_10,8,26.643,256.995,-67994364.745,19.714,25.632
DNA,unrooted,GTR,tree_7,OMP_10,4,27.016,259.881,-67994364.745,19.714,25.926
DNA,unrooted,GTR,tree_7,OMP_10,9,27.727,267.241,-67994364.745,19.714,26.656
DNA,unrooted,GTR,tree_7,OMP_10,5,29.566,285.657,-67994364.745,19.714,28.464
DNA,unrooted,GTR,tree_7,OMP_48,1,11.984,463.001,-67994364.745,19.714,11.042
DNA,unrooted,GTR,tree_7,OMP_48,6,15.086,512.232,-67994364.745,19.714,13.969
DNA,unrooted,GTR,tree_7,OMP_10,2,26.674,256.534,-67994364.745,19.714,25.627
DNA,unrooted,GTR,tree_7,OMP_10,10,27.719,264.801,-67994364.745,19.714,26.654
DNA,unrooted,GTR,tree_8,OMP_10,6,62.919,553.279,-67533437.34,19.722,61.303
DNA,unrooted,GTR,tree_8,OMP_48,2,19.319,708.878,-67533437.34,19.722,18.297
DNA,unrooted,GTR,tree_8,OMP_48,10,18.48,700.157,-67533437.34,19.722,17.397
DNA,unrooted,GTR,tree_8,OMP_48,9,16.062,697.252,-67533437.34,19.722,14.913
DNA,unrooted,GTR,tree_8,OMP_48,5,20.794,754.495,-67533437.34,19.722,19.748
DNA,unrooted,GTR,tree_8,OMP_10,1,68.963,587.653,-67533437.34,19.722,67.196
DNA,unrooted,GTR,tree_8,OMP_48,8,19.887,726.224,-67533437.34,19.722,18.623
DNA,unrooted,GTR,tree_8,OMP_48,4,20.792,767.83,-67533437.34,19.722,19.636
DNA,unrooted,GTR,tree_8,OMP_10,7,61.155,576.042,-67533437.34,19.722,59.964
DNA,unrooted,GTR,tree_8,OMP_48,3,19.171,706.407,-67533437.34,19.722,17.911
DNA,unrooted,GTR,tree_8,OMP_48,6,20.38,724.38,-67533437.34,19.722,19.348
DNA,unrooted,GTR,tree_8,OMP_10,10,68.921,663.675,-67533437.34,19.722,67.792
DNA,unrooted,GTR,tree_8,OMP_10,2,67.425,647.392,-67533437.34,19.722,66.353
DNA,unrooted,GTR,tree_8,OMP_10,5,65.342,628.596,-67533437.34,19.722,64.3
DNA,unrooted,GTR,tree_8,OMP_10,9,66.333,640.002,-67533437.34,19.722,65.269
DNA,unrooted,GTR,tree_8,OMP_48,1,20.39,834.838,-67533437.34,19.722,19.246
DNA,unrooted,GTR,tree_8,OMP_10,4,65.53,628.538,-67533437.34,19.722,64.431
DNA,unrooted,GTR,tree_8,OMP_10,8,65.792,634.366,-67533437.34,19.722,64.728
DNA,unrooted,GTR,tree_8,OMP_48,7,19.401,699.051,-67533437.34,19.722,18.151
DNA,unrooted,GTR,tree_8,OMP_10,3,66.016,635.036,-67533437.34,19.722,64.969
DNA,unrooted,GTR,tree_9,OMP_10,6,33.498,309.212,-72937485.322,22.502,32.1
DNA,unrooted,GTR,tree_9,OMP_48,2,22.086,811.173,-72937485.322,22.502,21.062
DNA,unrooted,GTR,tree_9,OMP_48,5,24.545,962.613,-72937485.322,22.502,23.514
DNA,unrooted,GTR,tree_9,OMP_48,9,21.943,805.618,-72937485.322,22.502,20.834
DNA,unrooted,GTR,tree_9,OMP_48,10,17.405,756.045,-72937485.322,22.502,16.278
DNA,unrooted,GTR,tree_9,OMP_10,1,49.046,396.68,-72937485.322,22.502,47.662
DNA,unrooted,GTR,tree_9,OMP_48,4,19.828,750.114,-72937485.322,22.502,18.668
DNA,unrooted,GTR,tree_9,OMP_48,8,21.665,808.219,-72937485.322,22.502,20.57
DNA,unrooted,GTR,tree_9,OMP_10,7,36.176,337.034,-72937485.322,22.502,34.971
DNA,unrooted,GTR,tree_9,OMP_48,3,22.557,812.648,-72937485.322,22.502,21.352
DNA,unrooted,GTR,tree_9,OMP_48,6,19.356,821.959,-72937485.322,22.502,18.299
DNA,unrooted,GTR,tree_9,OMP_10,2,46.483,454.748,-72937485.322,22.502,45.439
DNA,unrooted,GTR,tree_9,OMP_10,10,45.869,445.784,-72937485.322,22.502,44.805
DNA,unrooted,GTR,tree_9,OMP_10,9,47.519,465.601,-72937485.322,22.502,46.444
DNA,unrooted,GTR,tree_9,OMP_10,5,47.362,464.146,-72937485.322,22.502,46.313
DNA,unrooted,GTR,tree_9,OMP_48,1,23.769,890.975,-72937485.322,22.502,22.657
DNA,unrooted,GTR,tree_9,OMP_10,8,47.841,451.445,-72937485.322,22.502,45.049
DNA,unrooted,GTR,tree_9,OMP_10,4,44.479,434.66,-72937485.322,22.502,43.415
DNA,unrooted,GTR,tree_9,OMP_48,7,21.542,782.444,-72937485.322,22.502,20.459
DNA,unrooted,GTR,tree_9,OMP_10,3,45.377,444.326,-72937485.322,22.502,44.326
AA,unrooted,LG,tree_1,GPU_MAXREG,4,30.17,29.827,-88901422.374,19.949,27.343
AA,unrooted,LG,tree_1,GPU_MAXREG,7,31.032,30.646,-88901422.374,19.949,28.121
AA,unrooted,LG,tree_1,GPU_MAXREG,9,30.672,30.311,-88901422.374,19.949,27.763
AA,unrooted,LG,tree_1,GPU_MAXREG,1,30.627,30.271,-88901422.374,19.949,27.713
AA,unrooted,LG,tree_1,GPU_MAXREG,10,31.885,31.43,-88901422.374,19.949,28.772
AA,unrooted,LG,tree_1,GPU_MAXREG,2,30.798,30.425,-88901422.374,19.949,27.908
AA,unrooted,LG,tree_1,GPU_MAXREG,3,30.57,30.22,-88901422.374,19.949,27.678
AA,unrooted,LG,tree_1,GPU_MAXREG,8,30.289,29.959,-88901422.374,19.949,27.451
AA,unrooted,LG,tree_1,GPU_MAXREG,6,30.451,30.058,-88901422.374,19.949,27.569
AA,unrooted,LG,tree_1,GPU_MAXREG,5,30.622,30.248,-88901422.374,19.949,27.782
AA,unrooted,LG,tree_2,GPU_MAXREG,3,23.737,23.393,-90504713.177,20.312,20.853
AA,unrooted,LG,tree_2,GPU_MAXREG,5,23.973,23.598,-90504713.177,20.312,21.097
AA,unrooted,LG,tree_2,GPU_MAXREG,6,23.848,23.461,-90504713.177,20.312,20.972
AA,unrooted,LG,tree_2,GPU_MAXREG,8,23.883,23.529,-90504713.177,20.312,20.964
AA,unrooted,LG,tree_2,GPU_MAXREG,9,23.841,23.472,-90504713.177,20.312,20.932
AA,unrooted,LG,tree_2,GPU_MAXREG,7,24.181,23.804,-90504713.177,20.312,21.196
AA,unrooted,LG,tree_2,GPU_MAXREG,4,23.393,23.036,-90504713.177,20.312,20.599
AA,unrooted,LG,tree_2,GPU_MAXREG,2,24.1,23.727,-90504713.177,20.312,21.134
AA,unrooted,LG,tree_2,GPU_MAXREG,10,24.61,24.03,-90504713.177,20.312,21.453
AA,unrooted,LG,tree_2,GPU_MAXREG,1,23.696,23.337,-90504713.177,20.312,20.813
AA,unrooted,LG,tree_3,GPU_MAXREG,9,30.346,29.981,-87357001.171,19.421,27.492
AA,unrooted,LG,tree_3,GPU_MAXREG,7,30.568,30.217,-87357001.171,19.421,27.665
AA,unrooted,LG,tree_3,GPU_MAXREG,4,29.658,29.332,-87357001.171,19.421,26.883
AA,unrooted,LG,tree_3,GPU_MAXREG,2,30.521,30.157,-87357001.171,19.421,27.651
AA,unrooted,LG,tree_3,GPU_MAXREG,1,30.422,30.065,-87357001.171,19.421,27.552
AA,unrooted,LG,tree_3,GPU_MAXREG,10,31.418,30.989,-87357001.171,19.421,28.351
AA,unrooted,LG,tree_3,GPU_MAXREG,3,30.156,29.823,-87357001.171,19.421,27.338
AA,unrooted,LG,tree_3,GPU_MAXREG,5,30.416,30.02,-87357001.171,19.421,27.531
AA,unrooted,LG,tree_3,GPU_MAXREG,6,29.993,29.631,-87357001.171,19.421,27.204
AA,unrooted,LG,tree_3,GPU_MAXREG,8,30.995,29.96,-87357001.171,19.421,27.472
AA,unrooted,LG,tree_4,GPU_MAXREG,6,30.149,29.757,-87712627.079,20.39,27.39
AA,unrooted,LG,tree_4,GPU_MAXREG,8,30.532,30.169,-87712627.079,20.39,27.656
AA,unrooted,LG,tree_4,GPU_MAXREG,5,30.188,29.818,-87712627.079,20.39,27.376
AA,unrooted,LG,tree_4,GPU_MAXREG,3,30.447,30.093,-87712627.079,20.39,27.541
AA,unrooted,LG,tree_4,GPU_MAXREG,1,30.15,29.797,-87712627.079,20.39,27.314
AA,unrooted,LG,tree_4,GPU_MAXREG,10,31.631,31.196,-87712627.079,20.39,28.527
AA,unrooted,LG,tree_4,GPU_MAXREG,2,30.329,29.968,-87712627.079,20.39,27.494
AA,unrooted,LG,tree_4,GPU_MAXREG,4,29.897,29.546,-87712627.079,20.39,27.106
AA,unrooted,LG,tree_4,GPU_MAXREG,9,30.5,30.131,-87712627.079,20.39,27.583
AA,unrooted,LG,tree_4,GPU_MAXREG,7,30.958,30.543,-87712627.079,20.39,28.011
AA,unrooted,LG,tree_5,GPU_MAXREG,10,31.116,30.685,-86382770.364,19.61,28.101
AA,unrooted,LG,tree_5,GPU_MAXREG,1,30.081,29.734,-86382770.364,19.61,27.195
AA,unrooted,LG,tree_5,GPU_MAXREG,2,30.156,29.787,-86382770.364,19.61,27.296
AA,unrooted,LG,tree_5,GPU_MAXREG,4,29.925,29.565,-86382770.364,19.61,27.077
AA,unrooted,LG,tree_5,GPU_MAXREG,9,30.165,29.799,-86382770.364,19.61,27.257
AA,unrooted,LG,tree_5,GPU_MAXREG,7,30.36,29.962,-86382770.364,19.61,27.446
AA,unrooted,LG,tree_5,GPU_MAXREG,6,29.928,29.565,-86382770.364,19.61,27.077
AA,unrooted,LG,tree_5,GPU_MAXREG,8,30.024,29.661,-86382770.364,19.61,27.179
AA,unrooted,LG,tree_5,GPU_MAXREG,5,30.278,29.908,-86382770.364,19.61,27.373
AA,unrooted,LG,tree_5,GPU_MAXREG,3,29.885,29.538,-86382770.364,19.61,27.022
AA,unrooted,LG,tree_6,GPU_MAXREG,5,30.218,29.835,-84301496.968,18.591,27.39
AA,unrooted,LG,tree_6,GPU_MAXREG,8,30.568,30.209,-84301496.968,18.591,27.659
AA,unrooted,LG,tree_6,GPU_MAXREG,6,30.447,30.053,-84301496.968,18.591,27.623
AA,unrooted,LG,tree_6,GPU_MAXREG,3,30.455,30.105,-84301496.968,18.591,27.581
AA,unrooted,LG,tree_6,GPU_MAXREG,2,30.51,30.135,-84301496.968,18.591,27.618
AA,unrooted,LG,tree_6,GPU_MAXREG,1,30.184,29.828,-84301496.968,18.591,27.373
AA,unrooted,LG,tree_6,GPU_MAXREG,10,31.415,31.045,-84301496.968,18.591,28.405
AA,unrooted,LG,tree_6,GPU_MAXREG,7,30.869,30.47,-84301496.968,18.591,27.91
AA,unrooted,LG,tree_6,GPU_MAXREG,9,30.67,30.302,-84301496.968,18.591,27.784
AA,unrooted,LG,tree_6,GPU_MAXREG,4,29.826,29.486,-84301496.968,18.591,27.045
AA,unrooted,LG,tree_7,GPU_MAXREG,2,30.356,29.993,-87134163.126,19.77,27.417
AA,unrooted,LG,tree_7,GPU_MAXREG,10,30.876,30.509,-87134163.126,19.77,27.888
AA,unrooted,LG,tree_7,GPU_MAXREG,1,30.059,29.706,-87134163.126,19.77,27.166
AA,unrooted,LG,tree_7,GPU_MAXREG,7,30.386,30.02,-87134163.126,19.77,27.471
AA,unrooted,LG,tree_7,GPU_MAXREG,9,30.203,29.841,-87134163.126,19.77,27.338
AA,unrooted,LG,tree_7,GPU_MAXREG,4,29.851,29.514,-87134163.126,19.77,27.015
AA,unrooted,LG,tree_7,GPU_MAXREG,5,29.831,29.463,-87134163.126,19.77,27.028
AA,unrooted,LG,tree_7,GPU_MAXREG,8,29.859,29.51,-87134163.126,19.77,26.999
AA,unrooted,LG,tree_7,GPU_MAXREG,6,29.845,29.481,-87134163.126,19.77,27.04
AA,unrooted,LG,tree_7,GPU_MAXREG,3,30.046,29.688,-87134163.126,19.77,27.156
DNA,unrooted,GTR,tree_1,GPU_MAXREG,1,44.482,44.11,-64343405.643,18.844,41.587
DNA,unrooted,GTR,tree_1,GPU_MAXREG,9,43.055,42.666,-64343405.643,18.844,40.287
DNA,unrooted,GTR,tree_1,GPU_MAXREG,6,42.982,42.64,-64343405.643,18.844,40.206
DNA,unrooted,GTR,tree_1,GPU_MAXREG,3,42.345,42.018,-64343405.643,18.844,39.652
DNA,unrooted,GTR,tree_1,GPU_MAXREG,4,43.021,42.692,-64343405.643,18.844,40.262
DNA,unrooted,GTR,tree_1,GPU_MAXREG,5,43.456,43.117,-64343405.643,18.844,40.696
DNA,unrooted,GTR,tree_1,GPU_MAXREG,2,43.233,42.88,-64343405.643,18.844,40.449
DNA,unrooted,GTR,tree_1,GPU_MAXREG,7,42.961,42.614,-64343405.643,18.844,40.218
DNA,unrooted,GTR,tree_1,GPU_MAXREG,10,42.964,42.627,-64343405.643,18.844,40.199
DNA,unrooted,GTR,tree_1,GPU_MAXREG,8,44.009,43.657,-64343405.643,18.844,41.184
DNA,unrooted,GTR,tree_2,GPU_MAXREG,6,48.17,47.816,-66217786.827,19.418,45.424
DNA,unrooted,GTR,tree_2,GPU_MAXREG,9,48.546,48.219,-66217786.827,19.418,45.826
DNA,unrooted,GTR,tree_2,GPU_MAXREG,1,49.736,49.388,-66217786.827,19.418,46.916
DNA,unrooted,GTR,tree_2,GPU_MAXREG,4,48.798,48.479,-66217786.827,19.418,46.053
DNA,unrooted,GTR,tree_2,GPU_MAXREG,3,47.725,47.427,-66217786.827,19.418,45.077
DNA,unrooted,GTR,tree_2,GPU_MAXREG,2,48.603,48.255,-66217786.827,19.418,45.842
DNA,unrooted,GTR,tree_2,GPU_MAXREG,5,49.124,48.794,-66217786.827,19.418,46.373
DNA,unrooted,GTR,tree_2,GPU_MAXREG,8,49.665,49.316,-66217786.827,19.418,46.834
DNA,unrooted,GTR,tree_2,GPU_MAXREG,10,48.377,48.036,-66217786.827,19.418,45.637
DNA,unrooted,GTR,tree_2,GPU_MAXREG,7,48.852,48.462,-66217786.827,19.418,46.006
DNA,unrooted,GTR,tree_3,GPU_MAXREG,7,43.05,42.732,-66775543.576,19.731,40.329
DNA,unrooted,GTR,tree_3,GPU_MAXREG,8,43.516,43.148,-66775543.576,19.731,40.69
DNA,unrooted,GTR,tree_3,GPU_MAXREG,10,43.256,42.946,-66775543.576,19.731,40.5
DNA,unrooted,GTR,tree_3,GPU_MAXREG,5,43.563,43.205,-66775543.576,19.731,40.755
DNA,unrooted,GTR,tree_3,GPU_MAXREG,2,43.751,43.398,-66775543.576,19.731,40.93
DNA,unrooted,GTR,tree_3,GPU_MAXREG,3,42.19,41.889,-66775543.576,19.731,39.55
DNA,unrooted,GTR,tree_3,GPU_MAXREG,4,43.008,42.682,-66775543.576,19.731,40.236
DNA,unrooted,GTR,tree_3,GPU_MAXREG,1,44.353,43.979,-66775543.576,19.731,41.463
DNA,unrooted,GTR,tree_3,GPU_MAXREG,9,42.751,42.424,-66775543.576,19.731,40.055
DNA,unrooted,GTR,tree_3,GPU_MAXREG,6,42.915,42.576,-66775543.576,19.731,40.218
DNA,unrooted,GTR,tree_4,GPU_MAXREG,3,58.572,58.244,-68796842.673,20.6,55.878
DNA,unrooted,GTR,tree_4,GPU_MAXREG,4,58.918,58.588,-68796842.673,20.6,56.174
DNA,unrooted,GTR,tree_4,GPU_MAXREG,9,58.843,58.513,-68796842.673,20.6,56.148
DNA,unrooted,GTR,tree_4,GPU_MAXREG,1,60.852,60.44,-68796842.673,20.6,57.974
DNA,unrooted,GTR,tree_4,GPU_MAXREG,6,58.786,58.445,-68796842.673,20.6,56.026
DNA,unrooted,GTR,tree_4,GPU_MAXREG,7,58.615,58.278,-68796842.673,20.6,55.906
DNA,unrooted,GTR,tree_4,GPU_MAXREG,8,60.196,59.794,-68796842.673,20.6,57.355
DNA,unrooted,GTR,tree_4,GPU_MAXREG,10,59.063,58.751,-68796842.673,20.6,56.354
DNA,unrooted,GTR,tree_4,GPU_MAXREG,5,60.228,59.877,-68796842.673,20.6,57.45
DNA,unrooted,GTR,tree_4,GPU_MAXREG,2,59.839,59.5,-68796842.673,20.6,57.084
DNA,unrooted,GTR,tree_5,GPU_MAXREG,2,48.844,48.421,-68054876.562,20.138,46.063
DNA,unrooted,GTR,tree_5,GPU_MAXREG,5,49.133,48.771,-68054876.562,20.138,46.338
DNA,unrooted,GTR,tree_5,GPU_MAXREG,8,49.728,49.38,-68054876.562,20.138,46.84
DNA,unrooted,GTR,tree_5,GPU_MAXREG,10,48.333,48.015,-68054876.562,20.138,45.629
DNA,unrooted,GTR,tree_5,GPU_MAXREG,7,48.133,47.808,-68054876.562,20.138,45.452
DNA,unrooted,GTR,tree_5,GPU_MAXREG,6,49.024,48.688,-68054876.562,20.138,46.207
DNA,unrooted,GTR,tree_5,GPU_MAXREG,1,49.641,49.293,-68054876.562,20.138,46.828
DNA,unrooted,GTR,tree_5,GPU_MAXREG,9,48.194,47.872,-68054876.562,20.138,45.508
DNA,unrooted,GTR,tree_5,GPU_MAXREG,4,49.027,48.7,-68054876.562,20.138,46.226
DNA,unrooted,GTR,tree_5,GPU_MAXREG,3,47.813,47.515,-68054876.562,20.138,45.164
AA,unrooted,LG,tree_1,GPU_TIP_STATE,5,18.44,18.104,-88901422.374,19.949,15.602
AA,unrooted,LG,tree_1,GPU_TIP_STATE,10,18.473,18.122,-88901422.374,19.949,15.614
AA,unrooted,LG,tree_1,GPU_TIP_STATE,6,18.516,18.182,-88901422.374,19.949,15.603
AA,unrooted,LG,tree_1,GPU_TIP_STATE,8,18.409,18.08,-88901422.374,19.949,15.562
AA,unrooted,LG,tree_1,GPU_TIP_STATE,3,18.524,18.094,-88901422.374,19.949,15.572
AA,unrooted,LG,tree_1,GPU_TIP_STATE,2,18.545,18.191,-88901422.374,19.949,15.632
AA,unrooted,LG,tree_1,GPU_TIP_STATE,1,18.54,18.129,-88901422.374,19.949,15.597
AA,unrooted,LG,tree_1,GPU_TIP_STATE,9,18.369,18.045,-88901422.374,19.949,15.596
AA,unrooted,LG,tree_1,GPU_TIP_STATE,7,18.443,18.103,-88901422.374,19.949,15.582
AA,unrooted,LG,tree_1,GPU_TIP_STATE,4,18.423,18.061,-88901422.374,19.949,15.559
AA,unrooted,LG,tree_10,GPU_TIP_STATE,6,18.457,18.115,-86714228.485,19.208,15.566
AA,unrooted,LG,tree_10,GPU_TIP_STATE,9,18.44,18.068,-86714228.485,19.208,15.57
AA,unrooted,LG,tree_10,GPU_TIP_STATE,1,18.468,18.106,-86714228.485,19.208,15.537
AA,unrooted,LG,tree_10,GPU_TIP_STATE,8,18.418,18.058,-86714228.485,19.208,15.55
AA,unrooted,LG,tree_10,GPU_TIP_STATE,7,18.343,18.001,-86714228.485,19.208,15.533
AA,unrooted,LG,tree_10,GPU_TIP_STATE,3,18.299,17.948,-86714228.485,19.208,15.549
AA,unrooted,LG,tree_10,GPU_TIP_STATE,4,18.356,18.01,-86714228.485,19.208,15.547
AA,unrooted,LG,tree_10,GPU_TIP_STATE,2,18.493,18.135,-86714228.485,19.208,15.585
AA,unrooted,LG,tree_10,GPU_TIP_STATE,5,18.39,17.991,-86714228.485,19.208,15.556
AA,unrooted,LG,tree_2,GPU_TIP_STATE,1,15.098,14.728,-90504713.177,20.312,12.172
AA,unrooted,LG,tree_2,GPU_TIP_STATE,2,15.042,14.702,-90504713.177,20.312,12.183
AA,unrooted,LG,tree_2,GPU_TIP_STATE,4,15.049,14.655,-90504713.177,20.312,12.144
AA,unrooted,LG,tree_2,GPU_TIP_STATE,7,14.975,14.647,-90504713.177,20.312,12.139
AA,unrooted,LG,tree_2,GPU_TIP_STATE,9,14.97,14.608,-90504713.177,20.312,12.138
AA,unrooted,LG,tree_2,GPU_TIP_STATE,8,15.0,14.654,-90504713.177,20.312,12.139
AA,unrooted,LG,tree_2,GPU_TIP_STATE,6,15.012,14.681,-90504713.177,20.312,12.158
AA,unrooted,LG,tree_2,GPU_TIP_STATE,10,15.156,14.783,-90504713.177,20.312,12.189
AA,unrooted,LG,tree_2,GPU_TIP_STATE,5,15.008,14.674,-90504713.177,20.312,12.156
AA,unrooted,LG,tree_2,GPU_TIP_STATE,3,15.072,14.697,-90504713.177,20.312,12.161
AA,unrooted,LG,tree_3,GPU_TIP_STATE,8,18.328,17.957,-87357001.171,19.421,15.455
AA,unrooted,LG,tree_3,GPU_TIP_STATE,6,18.345,18.017,-87357001.171,19.421,15.483
AA,unrooted,LG,tree_3,GPU_TIP_STATE,10,18.414,18.033,-87357001.171,19.421,15.504
AA,unrooted,LG,tree_3,GPU_TIP_STATE,5,18.302,17.972,-87357001.171,19.421,15.473
AA,unrooted,LG,tree_3,GPU_TIP_STATE,3,18.345,17.995,-87357001.171,19.421,15.469
AA,unrooted,LG,tree_3,GPU_TIP_STATE,1,18.42,18.039,-87357001.171,19.421,15.479
AA,unrooted,LG,tree_3,GPU_TIP_STATE,2,18.421,18.066,-87357001.171,19.421,15.507
AA,unrooted,LG,tree_3,GPU_TIP_STATE,4,18.342,17.993,-87357001.171,19.421,15.47
AA,unrooted,LG,tree_3,GPU_TIP_STATE,7,18.297,17.968,-87357001.171,19.421,15.449
AA,unrooted,LG,tree_3,GPU_TIP_STATE,9,18.328,17.951,-87357001.171,19.421,15.452
AA,unrooted,LG,tree_4,GPU_TIP_STATE,7,18.351,18.025,-87712627.079,20.39,15.529
AA,unrooted,LG,tree_4,GPU_TIP_STATE,9,18.385,17.998,-87712627.079,20.39,15.604
AA,unrooted,LG,tree_4,GPU_TIP_STATE,4,18.407,18.051,-87712627.079,20.39,15.576
AA,unrooted,LG,tree_4,GPU_TIP_STATE,2,18.502,18.142,-87712627.079,20.39,15.599
AA,unrooted,LG,tree_4,GPU_TIP_STATE,1,18.516,18.124,-87712627.079,20.39,15.558
AA,unrooted,LG,tree_4,GPU_TIP_STATE,3,18.454,18.092,-87712627.079,20.39,15.557
AA,unrooted,LG,tree_4,GPU_TIP_STATE,10,18.531,18.153,-87712627.079,20.39,15.596
AA,unrooted,LG,tree_4,GPU_TIP_STATE,5,18.437,18.084,-87712627.079,20.39,15.552
AA,unrooted,LG,tree_4,GPU_TIP_STATE,8,18.402,18.056,-87712627.079,20.39,15.53
AA,unrooted,LG,tree_4,GPU_TIP_STATE,6,18.491,18.147,-87712627.079,20.39,15.563
AA,unrooted,LG,tree_5,GPU_TIP_STATE,3,18.228,17.828,-86382770.364,19.61,15.285
